"","species","scientificName","verbatimScientificName","decimalLatitude","decimalLongitude","day","month","year"
"2256","Pleurotus ostreatus","Pleurotus ostreatus (Jacq.) P.Kumm.","Pleurotus ostreatus",51.464199,-3.512892,19,7,2009
"2262","Pleurotus ostreatus","Pleurotus ostreatus (Jacq.) P.Kumm.","Pleurotus ostreatus",51.73188,-3.666627,1,1,2022
"2263","Pleurotus ostreatus","Pleurotus ostreatus (Jacq.) P.Kumm.","Pleurotus ostreatus",51.632398,-4.240976,23,12,2020
"2268","Pleurotus ostreatus","Pleurotus ostreatus (Jacq.) P.Kumm.","Pleurotus ostreatus",51.426086,-2.19707,10,1,2023
"2269","Pleurotus ostreatus","Pleurotus ostreatus (Jacq.) P.Kumm.","Pleurotus ostreatus",51.472686,-0.231972,10,1,2023
"2270","Pleurotus ostreatus","Pleurotus ostreatus (Jacq.) P.Kumm.","Pleurotus ostreatus",53.39295,-2.884201,8,1,2023
"2271","Pleurotus ostreatus","Pleurotus ostreatus (Jacq.) P.Kumm.","Pleurotus ostreatus",53.822309,-1.568718,9,1,2023
"2272","Pleurotus ostreatus","Pleurotus ostreatus (Jacq.) P.Kumm.","Pleurotus ostreatus",52.793579,-1.438977,6,1,2023
"2273","Pleurotus ostreatus","Pleurotus ostreatus (Jacq.) P.Kumm.","Pleurotus ostreatus",51.377819,0.49843,4,1,2023
"2274","Pleurotus ostreatus","Pleurotus ostreatus (Jacq.) P.Kumm.","Pleurotus ostreatus",53.208797,-3.057875,9,1,2023
"2275","Pleurotus ostreatus","Pleurotus ostreatus (Jacq.) P.Kumm.","Pleurotus ostreatus",52.193469,0.131798,8,1,2023
"2276","Pleurotus ostreatus","Pleurotus ostreatus (Jacq.) P.Kumm.","Pleurotus ostreatus",55.883948,-3.479304,7,1,2023
"2277","Pleurotus ostreatus","Pleurotus ostreatus (Jacq.) P.Kumm.","Pleurotus ostreatus",51.503053,-0.178258,9,1,2023
"2278","Pleurotus ostreatus","Pleurotus ostreatus (Jacq.) P.Kumm.","Pleurotus ostreatus",51.081371,1.117562,9,1,2023
"2279","Pleurotus ostreatus","Pleurotus ostreatus (Jacq.) P.Kumm.","Pleurotus ostreatus",51.456332,-0.262023,5,1,2023
"2280","Pleurotus ostreatus","Pleurotus ostreatus (Jacq.) P.Kumm.","Pleurotus ostreatus",50.867628,-0.106017,26,12,2022
"2281","Pleurotus ostreatus","Pleurotus ostreatus (Jacq.) P.Kumm.","Pleurotus ostreatus",50.819497,-0.142078,6,1,2023
"2282","Pleurotus ostreatus","Pleurotus ostreatus (Jacq.) P.Kumm.","Pleurotus ostreatus",51.33633,-0.170747,3,1,2023
"2283","Pleurotus ostreatus","Pleurotus ostreatus (Jacq.) P.Kumm.","Pleurotus ostreatus",53.361294,-6.588455,25,12,2022
"2284","Pleurotus ostreatus","Pleurotus ostreatus (Jacq.) P.Kumm.","Pleurotus ostreatus",51.45689,-0.265322,5,1,2023
"2285","Pleurotus ostreatus","Pleurotus ostreatus (Jacq.) P.Kumm.","Pleurotus ostreatus",50.756937,-1.308149,3,1,2023
"2286","Pleurotus ostreatus","Pleurotus ostreatus (Jacq.) P.Kumm.","Pleurotus ostreatus",51.433995,-0.144352,2,1,2023
"2287","Pleurotus ostreatus","Pleurotus ostreatus (Jacq.) P.Kumm.","Pleurotus ostreatus",53.419056,-2.901397,29,12,2022
"2288","Pleurotus ostreatus","Pleurotus ostreatus (Jacq.) P.Kumm.","Pleurotus ostreatus",52.440545,-1.909087,31,12,2022
"2289","Pleurotus ostreatus","Pleurotus ostreatus (Jacq.) P.Kumm.","Pleurotus ostreatus",51.512867,-0.205347,1,1,2023
"2290","Pleurotus ostreatus","Pleurotus ostreatus (Jacq.) P.Kumm.","Pleurotus ostreatus",55.889708,-3.501455,2,1,2023
"2291","Pleurotus ostreatus","Pleurotus ostreatus (Jacq.) P.Kumm.","Pleurotus ostreatus",53.434302,-2.295194,1,1,2023
"2292","Pleurotus ostreatus","Pleurotus ostreatus (Jacq.) P.Kumm.","Pleurotus ostreatus",53.875857,-1.91127,28,12,2022
"2293","Pleurotus ostreatus","Pleurotus ostreatus (Jacq.) P.Kumm.","Pleurotus ostreatus",51.432645,-0.280333,25,12,2022
"2294","Pleurotus ostreatus","Pleurotus ostreatus (Jacq.) P.Kumm.","Pleurotus ostreatus",57.082976,-2.927221,24,9,2022
"2295","Pleurotus ostreatus","Pleurotus ostreatus (Jacq.) P.Kumm.","Pleurotus ostreatus",53.19446,-0.634951,27,12,2022
"2296","Pleurotus ostreatus","Pleurotus ostreatus (Jacq.) P.Kumm.","Pleurotus ostreatus",53.872537,-1.77955,27,12,2022
"2297","Pleurotus ostreatus","Pleurotus ostreatus (Jacq.) P.Kumm.","Pleurotus ostreatus",51.16082,-2.279628,24,12,2022
"2298","Pleurotus ostreatus","Pleurotus ostreatus (Jacq.) P.Kumm.","Pleurotus ostreatus",53.749758,-2.040053,6,11,2022
"2299","Pleurotus ostreatus","Pleurotus ostreatus (Jacq.) P.Kumm.","Pleurotus ostreatus",53.425337,-2.501058,23,11,2022
"2300","Pleurotus ostreatus","Pleurotus ostreatus (Jacq.) P.Kumm.","Pleurotus ostreatus",52.405144,-2.075672,15,10,2022
"2301","Pleurotus ostreatus","Pleurotus ostreatus (Jacq.) P.Kumm.","Pleurotus ostreatus",51.474888,-0.30427,30,10,2022
"2302","Pleurotus ostreatus","Pleurotus ostreatus (Jacq.) P.Kumm.","Pleurotus ostreatus",53.338599,-1.265158,19,12,2022
"2303","Pleurotus ostreatus","Pleurotus ostreatus (Jacq.) P.Kumm.","Pleurotus ostreatus",51.552794,0.032457,18,12,2022
"2304","Pleurotus ostreatus","Pleurotus ostreatus (Jacq.) P.Kumm.","Pleurotus ostreatus",51.560273,-0.15799,22,9,2022
"2305","Pleurotus ostreatus","Pleurotus ostreatus (Jacq.) P.Kumm.","Pleurotus ostreatus",51.456258,0.207081,15,10,2022
"2306","Pleurotus ostreatus","Pleurotus ostreatus (Jacq.) P.Kumm.","Pleurotus ostreatus",53.826962,-1.61922,15,12,2022
"2307","Pleurotus ostreatus","Pleurotus ostreatus (Jacq.) P.Kumm.","Pleurotus ostreatus",54.058824,-1.967681,3,11,2022
"2308","Pleurotus ostreatus","Pleurotus ostreatus (Jacq.) P.Kumm.","Pleurotus ostreatus",52.436895,-1.89828,16,11,2022
"2309","Pleurotus ostreatus","Pleurotus ostreatus (Jacq.) P.Kumm.","Pleurotus ostreatus",52.437722,-1.923628,4,10,2022
"2310","Pleurotus ostreatus","Pleurotus ostreatus (Jacq.) P.Kumm.","Pleurotus ostreatus",51.183535,-0.840529,21,9,2022
"2311","Pleurotus ostreatus","Pleurotus ostreatus (Jacq.) P.Kumm.","Pleurotus ostreatus",51.631875,-0.328319,14,10,2022
"2312","Pleurotus ostreatus","Pleurotus ostreatus (Jacq.) P.Kumm.","Pleurotus ostreatus",51.423264,0.285941,2,11,2022
"2313","Pleurotus ostreatus","Pleurotus ostreatus (Jacq.) P.Kumm.","Pleurotus ostreatus",54.999908,-1.749527,17,10,2022
"2315","Pleurotus ostreatus","Pleurotus ostreatus (Jacq.) P.Kumm.","Pleurotus ostreatus",51.301354,-0.23651,20,12,2022
"2316","Pleurotus ostreatus","Pleurotus ostreatus (Jacq.) P.Kumm.","Pleurotus ostreatus",51.557686,-0.462631,9,10,2022
"2317","Pleurotus ostreatus","Pleurotus ostreatus (Jacq.) P.Kumm.","Pleurotus ostreatus",53.35965,-2.756153,13,10,2022
"2318","Pleurotus ostreatus","Pleurotus ostreatus (Jacq.) P.Kumm.","Pleurotus ostreatus",51.683216,-0.61098,31,10,2022
"2319","Pleurotus ostreatus","Pleurotus ostreatus (Jacq.) P.Kumm.","Pleurotus ostreatus",53.245971,-1.92161,24,9,2022
"2320","Pleurotus ostreatus","Pleurotus ostreatus (Jacq.) P.Kumm.","Pleurotus ostreatus",53.237648,-0.567885,6,12,2022
"2321","Pleurotus ostreatus","Pleurotus ostreatus (Jacq.) P.Kumm.","Pleurotus ostreatus",51.39996,-1.956465,29,10,2022
"2322","Pleurotus ostreatus","Pleurotus ostreatus (Jacq.) P.Kumm.","Pleurotus ostreatus",52.437717,-1.923628,5,10,2022
"2323","Pleurotus ostreatus","Pleurotus ostreatus (Jacq.) P.Kumm.","Pleurotus ostreatus",51.052463,-0.262498,8,9,2022
"2324","Pleurotus ostreatus","Pleurotus ostreatus (Jacq.) P.Kumm.","Pleurotus ostreatus",53.247793,-1.927105,15,12,2022
"2325","Pleurotus ostreatus","Pleurotus ostreatus (Jacq.) P.Kumm.","Pleurotus ostreatus",52.470353,-1.813093,23,10,2022
"2326","Pleurotus ostreatus","Pleurotus ostreatus (Jacq.) P.Kumm.","Pleurotus ostreatus",53.244298,-1.92546,15,12,2022
"2327","Pleurotus ostreatus","Pleurotus ostreatus (Jacq.) P.Kumm.","Pleurotus ostreatus",51.605302,-1.010456,25,10,2022
"2328","Pleurotus ostreatus","Pleurotus ostreatus (Jacq.) P.Kumm.","Pleurotus ostreatus",53.62372,-2.548337,18,9,2022
"2329","Pleurotus ostreatus","Pleurotus ostreatus (Jacq.) P.Kumm.","Pleurotus ostreatus",51.472344,-0.279508,4,11,2022
"2330","Pleurotus ostreatus","Pleurotus ostreatus (Jacq.) P.Kumm.","Pleurotus ostreatus",53.362025,-3.13098,3,11,2022
"2331","Pleurotus ostreatus","Pleurotus ostreatus (Jacq.) P.Kumm.","Pleurotus ostreatus",54.010523,-7.348622,13,11,2022
"2332","Pleurotus ostreatus","Pleurotus ostreatus (Jacq.) P.Kumm.","Pleurotus ostreatus",50.892097,-1.63567,25,9,2022
"2333","Pleurotus ostreatus","Pleurotus ostreatus (Jacq.) P.Kumm.","Pleurotus ostreatus",50.497866,-3.791244,13,11,2022
"2334","Pleurotus ostreatus","Pleurotus ostreatus (Jacq.) P.Kumm.","Pleurotus ostreatus",53.77075,-3.048362,NA,NA,1994
"2335","Pleurotus ostreatus","Pleurotus ostreatus (Jacq.) P.Kumm.","Pleurotus ostreatus",53.592011,-2.923063,NA,NA,1985
"2336","Pleurotus ostreatus","Pleurotus ostreatus (Jacq.) P.Kumm.","Pleurotus ostreatus",53.629912,-2.621454,NA,NA,2014
"2337","Pleurotus ostreatus","Pleurotus ostreatus (Jacq.) P.Kumm.","Pleurotus ostreatus",53.6466,-2.833488,NA,NA,2012
"2338","Pleurotus ostreatus","Pleurotus ostreatus (Jacq.) P.Kumm.","Pleurotus ostreatus",53.755407,-2.683973,NA,NA,2015
"2340","Pleurotus ostreatus","Pleurotus ostreatus (Jacq.) P.Kumm.","Pleurotus ostreatus",53.592676,-2.832426,NA,NA,2013
"2342","Pleurotus ostreatus","Pleurotus ostreatus (Jacq.) P.Kumm.","Pleurotus ostreatus",53.628411,-2.863372,NA,NA,1996
"2343","Pleurotus ostreatus","Pleurotus ostreatus (Jacq.) P.Kumm.","Pleurotus ostreatus",53.828657,-2.381305,NA,NA,2014
"2345","Pleurotus ostreatus","Pleurotus ostreatus (Jacq.) P.Kumm.","Pleurotus ostreatus",53.701652,-2.652806,NA,NA,2015
"2347","Pleurotus ostreatus","Pleurotus ostreatus (Jacq.) P.Kumm.","Pleurotus ostreatus",53.810473,-2.441885,NA,NA,1991
"2348","Pleurotus ostreatus","Pleurotus ostreatus (Jacq.) P.Kumm.","Pleurotus ostreatus",53.628625,-2.833134,NA,NA,2006
"2350","Pleurotus ostreatus","Pleurotus ostreatus (Jacq.) P.Kumm.","Pleurotus ostreatus",51.666468,-0.941222,24,9,2022
"2351","Pleurotus ostreatus","Pleurotus ostreatus (Jacq.) P.Kumm.","Pleurotus ostreatus",50.644302,3.040185,5,12,2022
"2352","Pleurotus ostreatus","Pleurotus ostreatus (Jacq.) P.Kumm.","Pleurotus ostreatus",53.822182,-1.569092,13,12,2022
"2353","Pleurotus ostreatus","Pleurotus ostreatus (Jacq.) P.Kumm.","Pleurotus ostreatus",51.584229,-0.156169,9,12,2022
"2354","Pleurotus ostreatus","Pleurotus ostreatus (Jacq.) P.Kumm.","Pleurotus ostreatus",53.533324,-2.307378,23,11,2022
"2355","Pleurotus ostreatus","Pleurotus ostreatus (Jacq.) P.Kumm.","Pleurotus ostreatus",51.559422,-0.133425,30,11,2022
"2356","Pleurotus ostreatus","Pleurotus ostreatus (Jacq.) P.Kumm.","Pleurotus ostreatus",57.006885,-3.392895,24,4,2010
"2357","Pleurotus ostreatus","Pleurotus ostreatus (Jacq.) P.Kumm.","Pleurotus ostreatus",56.960439,-2.272945,26,12,2005
"2358","Pleurotus ostreatus","Pleurotus ostreatus (Jacq.) P.Kumm.","Pleurotus ostreatus",57.17426,-2.721064,24,2,2007
"2359","Pleurotus ostreatus","Pleurotus ostreatus (Jacq.) P.Kumm.","Pleurotus ostreatus",57.066565,-2.702482,30,1,2001
"2360","Pleurotus ostreatus","Pleurotus ostreatus (Jacq.) P.Kumm.","Pleurotus ostreatus",56.987189,-3.540277,30,11,2001
"2362","Pleurotus ostreatus","Pleurotus ostreatus (Jacq.) P.Kumm.","Pleurotus ostreatus",57.073661,-2.98302,20,10,1997
"2363","Pleurotus ostreatus","Pleurotus ostreatus (Jacq.) P.Kumm.","Pleurotus ostreatus",53.717719,-2.109439,6,12,2022
"2364","Pleurotus ostreatus","Pleurotus ostreatus (Jacq.) P.Kumm.","Pleurotus ostreatus",55.914038,-4.009514,1,12,2022
"2365","Pleurotus ostreatus","Pleurotus ostreatus (Jacq.) P.Kumm.","Pleurotus ostreatus",50.411918,-5.069419,29,11,2022
"2366","Pleurotus ostreatus","Pleurotus ostreatus (Jacq.) P.Kumm.","Pleurotus ostreatus",53.533318,-2.307325,22,11,2022
"2367","Pleurotus ostreatus","Pleurotus ostreatus (Jacq.) P.Kumm.","Pleurotus ostreatus",51.84385,-0.541523,2,12,2022
"2368","Pleurotus ostreatus","Pleurotus ostreatus (Jacq.) P.Kumm.","Pleurotus ostreatus",51.399785,-1.956482,28,11,2022
"2369","Pleurotus ostreatus","Pleurotus ostreatus (Jacq.) P.Kumm.","Pleurotus ostreatus",51.654356,-0.459242,23,11,2022
"2370","Pleurotus ostreatus","Pleurotus ostreatus (Jacq.) P.Kumm.","Pleurotus ostreatus",53.740885,-0.377058,14,11,2022
"2371","Pleurotus ostreatus","Pleurotus ostreatus (Jacq.) P.Kumm.","Pleurotus ostreatus",53.576101,-2.518501,18,11,2022
"2372","Pleurotus ostreatus","Pleurotus ostreatus (Jacq.) P.Kumm.","Pleurotus ostreatus",55.643789,-4.670238,17,10,2008
"2373","Pleurotus ostreatus","Pleurotus ostreatus (Jacq.) P.Kumm.","Pleurotus ostreatus",55.744548,-4.624535,30,3,2010
"2374","Pleurotus ostreatus","Pleurotus ostreatus (Jacq.) P.Kumm.","Pleurotus ostreatus",51.65656,-3.91456,4,6,2020
"2375","Pleurotus ostreatus","Pleurotus ostreatus (Jacq.) P.Kumm.","Pleurotus ostreatus",53.248134,-1.925981,31,10,2022
"2376","Pleurotus ostreatus","Pleurotus ostreatus (Jacq.) P.Kumm.","Pleurotus ostreatus",53.60086,-2.402823,28,10,2022
"2377","Pleurotus ostreatus","Pleurotus ostreatus (Jacq.) P.Kumm.","Pleurotus ostreatus",51.5043,-0.205072,31,10,2022
"2378","Pleurotus ostreatus","Pleurotus ostreatus (Jacq.) P.Kumm.","Pleurotus ostreatus",53.401919,-2.055188,30,10,2022
"2379","Pleurotus ostreatus","Pleurotus ostreatus (Jacq.) P.Kumm.","Pleurotus ostreatus",51.224136,-0.570914,16,10,2022
"2380","Pleurotus ostreatus","Pleurotus ostreatus (Jacq.) P.Kumm.","Pleurotus ostreatus",54.260095,-2.772,4,1,2022
"2381","Pleurotus ostreatus","Pleurotus ostreatus (Jacq.) P.Kumm.","Pleurotus ostreatus",52.037296,-2.420977,22,10,2022
"2382","Pleurotus ostreatus","Pleurotus ostreatus (Jacq.) P.Kumm.","Pleurotus ostreatus",53.443551,-2.895476,21,10,2022
"2383","Pleurotus ostreatus","Pleurotus ostreatus (Jacq.) P.Kumm.","Pleurotus ostreatus",53.698147,-2.492272,15,10,2022
"2384","Pleurotus ostreatus","Pleurotus ostreatus (Jacq.) P.Kumm.","Pleurotus ostreatus",51.569038,-0.388742,9,10,2022
"2385","Pleurotus ostreatus","Pleurotus ostreatus (Jacq.) P.Kumm.","Pleurotus ostreatus",51.628664,-0.321111,4,10,2022
"2386","Pleurotus ostreatus","Pleurotus ostreatus (Jacq.) P.Kumm.","Pleurotus ostreatus",51.665238,0.054684,7,10,2022
"2387","Pleurotus ostreatus","Pleurotus ostreatus (Jacq.) P.Kumm.","Pleurotus ostreatus",53.435046,-2.266802,8,10,2022
"2388","Pleurotus ostreatus","Pleurotus ostreatus (Jacq.) P.Kumm.","Pleurotus ostreatus",53.442062,-2.891175,28,9,2022
"2389","Pleurotus ostreatus","Pleurotus ostreatus (Jacq.) P.Kumm.","Pleurotus ostreatus",53.862412,-1.940089,4,10,2022
"2390","Pleurotus ostreatus","Pleurotus ostreatus (Jacq.) P.Kumm.","Pleurotus ostreatus",55.975742,-3.30242,7,8,2021
"2391","Pleurotus ostreatus","Pleurotus ostreatus (Jacq.) P.Kumm.","Pleurotus ostreatus",52.143625,-4.034848,24,9,2022
"2392","Pleurotus ostreatus","Pleurotus ostreatus (Jacq.) P.Kumm.","Pleurotus ostreatus",57.269908,-3.833278,8,8,2022
"2393","Pleurotus ostreatus","Pleurotus ostreatus (Jacq.) P.Kumm.","Pleurotus ostreatus",52.555569,-2.154437,9,9,2022
"2394","Pleurotus ostreatus","Pleurotus ostreatus (Jacq.) P.Kumm.","Pleurotus ostreatus",50.852857,-1.623492,27,8,2022
"2395","Pleurotus ostreatus","Pleurotus ostreatus (Jacq.) P.Kumm.","Pleurotus ostreatus",51.810992,-2.182717,31,10,1999
"2396","Pleurotus ostreatus","Pleurotus ostreatus (Jacq.) P.Kumm.","Pleurotus ostreatus",51.603961,-2.297396,NA,12,1975
"2398","Pleurotus ostreatus","Pleurotus ostreatus (Jacq.) P.Kumm.","Pleurotus ostreatus",51.604093,-2.239641,25,10,1997
"2399","Pleurotus ostreatus","Pleurotus ostreatus (Jacq.) P.Kumm.","Pleurotus ostreatus",51.730163,-2.109994,12,8,1987
"2401","Pleurotus ostreatus","Pleurotus ostreatus (Jacq.) P.Kumm.","Pleurotus ostreatus",51.83786,-2.240881,9,10,1993
"2402","Pleurotus ostreatus","Pleurotus ostreatus (Jacq.) P.Kumm.","Pleurotus ostreatus",51.594764,-2.369517,17,10,1999
"2403","Pleurotus ostreatus","Pleurotus ostreatus (Jacq.) P.Kumm.","Pleurotus ostreatus",51.738526,-2.399653,25,1,1997
"2404","Pleurotus ostreatus","Pleurotus ostreatus (Jacq.) P.Kumm.","Pleurotus ostreatus",55.949097,-3.224436,3,7,2022
"2405","Pleurotus ostreatus","Pleurotus ostreatus (Jacq.) P.Kumm.","Pleurotus ostreatus",55.98236,-4.3668,9,7,2022
"2406","Pleurotus ostreatus","Pleurotus ostreatus (Jacq.) P.Kumm.","Pleurotus ostreatus",53.432592,-2.289867,16,1,2021
"2407","Pleurotus ostreatus","Pleurotus ostreatus (Jacq.) P.Kumm.","Pleurotus ostreatus",53.536717,-2.254233,2,1,2022
"2408","Pleurotus ostreatus","Pleurotus ostreatus (Jacq.) P.Kumm.","Pleurotus ostreatus",53.091996,-2.225435,28,3,2004
"2409","Pleurotus ostreatus","Pleurotus ostreatus (Jacq.) P.Kumm.","Pleurotus ostreatus",52.822321,-2.224035,20,10,2002
"2410","Pleurotus ostreatus","Pleurotus ostreatus (Jacq.) P.Kumm.","Pleurotus ostreatus",53.092002,-1.77747,13,10,1996
"2411","Pleurotus ostreatus","Pleurotus ostreatus (Jacq.) P.Kumm.","Pleurotus ostreatus",53.002296,-1.926943,25,4,2010
"2413","Pleurotus ostreatus","Pleurotus ostreatus (Jacq.) P.Kumm.","Pleurotus ostreatus",52.912404,-1.927094,21,9,2008
"2414","Pleurotus ostreatus","Pleurotus ostreatus (Jacq.) P.Kumm.","Pleurotus ostreatus",53.092185,-2.076114,24,11,2002
"2415","Pleurotus ostreatus","Pleurotus ostreatus (Jacq.) P.Kumm.","Pleurotus ostreatus",52.462735,-2.222203,25,10,2009
"2416","Pleurotus ostreatus","Pleurotus ostreatus (Jacq.) P.Kumm.","Pleurotus ostreatus",52.552634,-2.222657,NA,10,1982
"2419","Pleurotus ostreatus","Pleurotus ostreatus (Jacq.) P.Kumm.","Pleurotus ostreatus",52.642537,-1.779755,17,10,2004
"2421","Pleurotus ostreatus","Pleurotus ostreatus (Jacq.) P.Kumm.","Pleurotus ostreatus",52.82251,-1.927244,23,9,1972
"2422","Pleurotus ostreatus","Pleurotus ostreatus (Jacq.) P.Kumm.","Pleurotus ostreatus",53.092187,-1.926791,10,8,2008
"2424","Pleurotus ostreatus","Pleurotus ostreatus (Jacq.) P.Kumm.","Pleurotus ostreatus",53.895947,-1.529625,28,5,2022
"2425","Pleurotus ostreatus","Pleurotus ostreatus (Jacq.) P.Kumm.","Pleurotus ostreatus",55.835494,-4.310646,4,7,2022
"2426","Pleurotus ostreatus","Pleurotus ostreatus (Jacq.) P.Kumm.","Pleurotus ostreatus",51.413245,-0.646878,19,10,2016
"2427","Pleurotus ostreatus","Pleurotus ostreatus (Jacq.) P.Kumm.","Pleurotus ostreatus",51.911647,0.439973,27,5,2022
